,label,yes_vote,no_vote,jfreechart-1.0.19,jEdit-4.2,apache-ant-1.7.0,sql12,jruby-1.4.0,apache-jmeter-2.10,argouml,hibernate-distribution-3.3.2.GA,emf-2.4.1,code_ensemble
1611,no,0,9,no,no,no,no,no,no,no,no,no,no
1612,no,0,9,no,no,no,no,no,no,no,no,no,no
1613,no,0,9,no,no,no,no,no,no,no,no,no,no
1614,no,0,9,no,no,no,no,no,no,no,no,no,no
1615,no,0,9,no,no,no,no,no,no,no,no,no,no
1616,no,0,9,no,no,no,no,no,no,no,no,no,no
1617,no,0,9,no,no,no,no,no,no,no,no,no,no
1618,no,0,9,no,no,no,no,no,no,no,no,no,no
1619,no,1,8,no,no,no,no,no,no,yes,no,no,no
1620,no,0,9,no,no,no,no,no,no,no,no,no,no
1621,no,0,9,no,no,no,no,no,no,no,no,no,no
1622,no,0,9,no,no,no,no,no,no,no,no,no,no
1623,no,0,9,no,no,no,no,no,no,no,no,no,no
1624,no,1,8,no,no,no,no,no,no,no,yes,no,no
1625,no,0,9,no,no,no,no,no,no,no,no,no,no
1626,no,0,9,no,no,no,no,no,no,no,no,no,no
1627,no,2,7,no,yes,no,no,no,no,no,yes,no,no
1628,no,0,9,no,no,no,no,no,no,no,no,no,no
1629,no,0,9,no,no,no,no,no,no,no,no,no,no
1630,no,0,9,no,no,no,no,no,no,no,no,no,no
1631,no,1,8,no,no,no,no,no,yes,no,no,no,no
1632,no,0,9,no,no,no,no,no,no,no,no,no,no
1633,no,0,9,no,no,no,no,no,no,no,no,no,no
1634,no,0,9,no,no,no,no,no,no,no,no,no,no
1635,no,0,9,no,no,no,no,no,no,no,no,no,no
1636,no,0,9,no,no,no,no,no,no,no,no,no,no
1637,no,0,9,no,no,no,no,no,no,no,no,no,no
1638,no,0,9,no,no,no,no,no,no,no,no,no,no
1639,no,0,9,no,no,no,no,no,no,no,no,no,no
1640,no,0,9,no,no,no,no,no,no,no,no,no,no
1641,no,4,5,yes,yes,yes,no,yes,no,no,no,no,no
1642,no,1,8,no,no,no,no,no,no,no,yes,no,no
1643,no,1,8,no,yes,no,no,no,no,no,no,no,no
1644,no,0,9,no,no,no,no,no,no,no,no,no,no
1645,no,0,9,no,no,no,no,no,no,no,no,no,no
1646,no,0,9,no,no,no,no,no,no,no,no,no,no
1647,no,0,9,no,no,no,no,no,no,no,no,no,no
1648,no,0,9,no,no,no,no,no,no,no,no,no,no
1649,no,0,9,no,no,no,no,no,no,no,no,no,no
1650,no,0,9,no,no,no,no,no,no,no,no,no,no
1651,no,0,9,no,no,no,no,no,no,no,no,no,no
1652,no,0,9,no,no,no,no,no,no,no,no,no,no
1653,no,0,9,no,no,no,no,no,no,no,no,no,no
1654,no,0,9,no,no,no,no,no,no,no,no,no,no
1655,no,0,9,no,no,no,no,no,no,no,no,no,no
1656,no,0,9,no,no,no,no,no,no,no,no,no,no
1657,no,0,9,no,no,no,no,no,no,no,no,no,no
1658,no,0,9,no,no,no,no,no,no,no,no,no,no
1659,no,0,9,no,no,no,no,no,no,no,no,no,no
1660,no,0,9,no,no,no,no,no,no,no,no,no,no
1661,no,0,9,no,no,no,no,no,no,no,no,no,no
1662,no,0,9,no,no,no,no,no,no,no,no,no,no
1663,no,0,9,no,no,no,no,no,no,no,no,no,no
1664,no,0,9,no,no,no,no,no,no,no,no,no,no
1665,yes,8,1,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
1666,no,1,8,no,yes,no,no,no,no,no,no,no,no
1667,no,0,9,no,no,no,no,no,no,no,no,no,no
1668,no,0,9,no,no,no,no,no,no,no,no,no,no
1669,no,0,9,no,no,no,no,no,no,no,no,no,no
1670,no,0,9,no,no,no,no,no,no,no,no,no,no
1671,no,0,9,no,no,no,no,no,no,no,no,no,no
1672,no,0,9,no,no,no,no,no,no,no,no,no,no
1673,no,0,9,no,no,no,no,no,no,no,no,no,no
1674,no,0,9,no,no,no,no,no,no,no,no,no,no
1675,no,0,9,no,no,no,no,no,no,no,no,no,no
1676,no,0,9,no,no,no,no,no,no,no,no,no,no
1677,no,0,9,no,no,no,no,no,no,no,no,no,no
1678,no,0,9,no,no,no,no,no,no,no,no,no,no
1679,no,0,9,no,no,no,no,no,no,no,no,no,no
1680,no,0,9,no,no,no,no,no,no,no,no,no,no
1681,no,0,9,no,no,no,no,no,no,no,no,no,no
1682,no,0,9,no,no,no,no,no,no,no,no,no,no
1683,no,0,9,no,no,no,no,no,no,no,no,no,no
1684,no,0,9,no,no,no,no,no,no,no,no,no,no
1685,no,0,9,no,no,no,no,no,no,no,no,no,no
1686,no,0,9,no,no,no,no,no,no,no,no,no,no
1687,no,0,9,no,no,no,no,no,no,no,no,no,no
1688,no,0,9,no,no,no,no,no,no,no,no,no,no
1689,no,0,9,no,no,no,no,no,no,no,no,no,no
1690,no,0,9,no,no,no,no,no,no,no,no,no,no
1691,no,0,9,no,no,no,no,no,no,no,no,no,no
1692,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
1693,no,0,9,no,no,no,no,no,no,no,no,no,no
1694,no,0,9,no,no,no,no,no,no,no,no,no,no
1695,no,0,9,no,no,no,no,no,no,no,no,no,no
1696,no,0,9,no,no,no,no,no,no,no,no,no,no
1697,no,0,9,no,no,no,no,no,no,no,no,no,no
1698,no,0,9,no,no,no,no,no,no,no,no,no,no
1699,no,0,9,no,no,no,no,no,no,no,no,no,no
1700,no,0,9,no,no,no,no,no,no,no,no,no,no
1701,no,0,9,no,no,no,no,no,no,no,no,no,no
1702,no,0,9,no,no,no,no,no,no,no,no,no,no
1703,no,0,9,no,no,no,no,no,no,no,no,no,no
1704,no,0,9,no,no,no,no,no,no,no,no,no,no
1705,no,0,9,no,no,no,no,no,no,no,no,no,no
1706,no,0,9,no,no,no,no,no,no,no,no,no,no
1707,no,0,9,no,no,no,no,no,no,no,no,no,no
1708,no,0,9,no,no,no,no,no,no,no,no,no,no
1709,no,0,9,no,no,no,no,no,no,no,no,no,no
1710,no,0,9,no,no,no,no,no,no,no,no,no,no
1711,no,0,9,no,no,no,no,no,no,no,no,no,no
1712,no,0,9,no,no,no,no,no,no,no,no,no,no
1713,no,1,8,no,no,no,no,no,yes,no,no,no,no
1714,no,0,9,no,no,no,no,no,no,no,no,no,no
1715,no,0,9,no,no,no,no,no,no,no,no,no,no
1716,no,0,9,no,no,no,no,no,no,no,no,no,no
1717,no,0,9,no,no,no,no,no,no,no,no,no,no
1718,no,0,9,no,no,no,no,no,no,no,no,no,no
1719,no,0,9,no,no,no,no,no,no,no,no,no,no
1720,no,0,9,no,no,no,no,no,no,no,no,no,no
1721,no,0,9,no,no,no,no,no,no,no,no,no,no
1722,no,0,9,no,no,no,no,no,no,no,no,no,no
1723,no,1,8,no,no,no,no,no,no,no,yes,no,no
1724,no,0,9,no,no,no,no,no,no,no,no,no,no
1725,no,0,9,no,no,no,no,no,no,no,no,no,no
1726,no,0,9,no,no,no,no,no,no,no,no,no,no
1727,no,0,9,no,no,no,no,no,no,no,no,no,no
1728,no,0,9,no,no,no,no,no,no,no,no,no,no
1729,no,0,9,no,no,no,no,no,no,no,no,no,no
1730,no,0,9,no,no,no,no,no,no,no,no,no,no
1731,no,0,9,no,no,no,no,no,no,no,no,no,no
1732,no,0,9,no,no,no,no,no,no,no,no,no,no
1733,no,0,9,no,no,no,no,no,no,no,no,no,no
1734,no,0,9,no,no,no,no,no,no,no,no,no,no
1735,no,0,9,no,no,no,no,no,no,no,no,no,no
1736,no,0,9,no,no,no,no,no,no,no,no,no,no
1737,no,1,8,no,no,no,no,no,no,no,yes,no,no
1738,no,1,8,yes,no,no,no,no,no,no,no,no,no
1739,no,0,9,no,no,no,no,no,no,no,no,no,no
1740,no,0,9,no,no,no,no,no,no,no,no,no,no
1741,no,0,9,no,no,no,no,no,no,no,no,no,no
1742,no,0,9,no,no,no,no,no,no,no,no,no,no
1743,no,0,9,no,no,no,no,no,no,no,no,no,no
1744,no,0,9,no,no,no,no,no,no,no,no,no,no
1745,no,0,9,no,no,no,no,no,no,no,no,no,no
1746,no,0,9,no,no,no,no,no,no,no,no,no,no
1747,no,0,9,no,no,no,no,no,no,no,no,no,no
1748,no,0,9,no,no,no,no,no,no,no,no,no,no
1749,no,2,7,no,no,no,yes,no,no,no,yes,no,no
1750,yes,2,7,no,yes,no,no,no,no,no,yes,no,no
1751,no,0,9,no,no,no,no,no,no,no,no,no,no
1752,no,0,9,no,no,no,no,no,no,no,no,no,no
1753,no,0,9,no,no,no,no,no,no,no,no,no,no
1754,no,0,9,no,no,no,no,no,no,no,no,no,no
1755,no,0,9,no,no,no,no,no,no,no,no,no,no
1756,no,0,9,no,no,no,no,no,no,no,no,no,no
1757,no,0,9,no,no,no,no,no,no,no,no,no,no
1758,no,0,9,no,no,no,no,no,no,no,no,no,no
1759,no,0,9,no,no,no,no,no,no,no,no,no,no
1760,no,0,9,no,no,no,no,no,no,no,no,no,no
1761,no,0,9,no,no,no,no,no,no,no,no,no,no
1762,no,0,9,no,no,no,no,no,no,no,no,no,no
1763,no,0,9,no,no,no,no,no,no,no,no,no,no
1764,no,0,9,no,no,no,no,no,no,no,no,no,no
1765,no,1,8,no,no,no,no,no,no,yes,no,no,no
1766,no,0,9,no,no,no,no,no,no,no,no,no,no
1767,no,0,9,no,no,no,no,no,no,no,no,no,no
1768,no,0,9,no,no,no,no,no,no,no,no,no,no
1769,no,0,9,no,no,no,no,no,no,no,no,no,no
1770,no,0,9,no,no,no,no,no,no,no,no,no,no
1771,no,0,9,no,no,no,no,no,no,no,no,no,no
1772,no,0,9,no,no,no,no,no,no,no,no,no,no
1773,no,0,9,no,no,no,no,no,no,no,no,no,no
1774,no,1,8,no,no,no,no,no,no,no,yes,no,no
1775,no,0,9,no,no,no,no,no,no,no,no,no,no
1776,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
1777,no,0,9,no,no,no,no,no,no,no,no,no,no
1778,no,0,9,no,no,no,no,no,no,no,no,no,no
1779,yes,1,8,no,no,no,no,no,no,yes,no,no,no
1780,no,0,9,no,no,no,no,no,no,no,no,no,no
1781,no,0,9,no,no,no,no,no,no,no,no,no,no
1782,no,0,9,no,no,no,no,no,no,no,no,no,no
1783,no,0,9,no,no,no,no,no,no,no,no,no,no
1784,no,0,9,no,no,no,no,no,no,no,no,no,no
1785,no,0,9,no,no,no,no,no,no,no,no,no,no
1786,no,0,9,no,no,no,no,no,no,no,no,no,no
1787,no,1,8,no,yes,no,no,no,no,no,no,no,no
1788,no,0,9,no,no,no,no,no,no,no,no,no,no
1789,no,0,9,no,no,no,no,no,no,no,no,no,no
1790,no,0,9,no,no,no,no,no,no,no,no,no,no
1791,no,0,9,no,no,no,no,no,no,no,no,no,no
1792,no,0,9,no,no,no,no,no,no,no,no,no,no
1793,no,0,9,no,no,no,no,no,no,no,no,no,no
1794,no,0,9,no,no,no,no,no,no,no,no,no,no
1795,no,0,9,no,no,no,no,no,no,no,no,no,no
1796,no,0,9,no,no,no,no,no,no,no,no,no,no
1797,no,0,9,no,no,no,no,no,no,no,no,no,no
1798,no,0,9,no,no,no,no,no,no,no,no,no,no
1799,no,0,9,no,no,no,no,no,no,no,no,no,no
1800,no,0,9,no,no,no,no,no,no,no,no,no,no
1801,no,0,9,no,no,no,no,no,no,no,no,no,no
1802,no,0,9,no,no,no,no,no,no,no,no,no,no
1803,no,0,9,no,no,no,no,no,no,no,no,no,no
1804,no,0,9,no,no,no,no,no,no,no,no,no,no
1805,no,0,9,no,no,no,no,no,no,no,no,no,no
1806,no,0,9,no,no,no,no,no,no,no,no,no,no
1807,no,0,9,no,no,no,no,no,no,no,no,no,no
1808,no,0,9,no,no,no,no,no,no,no,no,no,no
1809,no,0,9,no,no,no,no,no,no,no,no,no,no
1810,no,0,9,no,no,no,no,no,no,no,no,no,no
1811,no,0,9,no,no,no,no,no,no,no,no,no,no
1812,no,0,9,no,no,no,no,no,no,no,no,no,no
1813,no,0,9,no,no,no,no,no,no,no,no,no,no
1814,no,0,9,no,no,no,no,no,no,no,no,no,no
1815,no,0,9,no,no,no,no,no,no,no,no,no,no
1816,no,0,9,no,no,no,no,no,no,no,no,no,no
1817,no,0,9,no,no,no,no,no,no,no,no,no,no
1818,no,0,9,no,no,no,no,no,no,no,no,no,no
1819,no,0,9,no,no,no,no,no,no,no,no,no,no
1820,no,0,9,no,no,no,no,no,no,no,no,no,no
1821,no,0,9,no,no,no,no,no,no,no,no,no,no
1822,no,0,9,no,no,no,no,no,no,no,no,no,no
1823,no,0,9,no,no,no,no,no,no,no,no,no,no
1824,no,0,9,no,no,no,no,no,no,no,no,no,no
1825,no,0,9,no,no,no,no,no,no,no,no,no,no
1826,no,0,9,no,no,no,no,no,no,no,no,no,no
1827,no,0,9,no,no,no,no,no,no,no,no,no,no
1828,no,0,9,no,no,no,no,no,no,no,no,no,no
1829,no,0,9,no,no,no,no,no,no,no,no,no,no
1830,no,0,9,no,no,no,no,no,no,no,no,no,no
1831,no,0,9,no,no,no,no,no,no,no,no,no,no
1832,no,0,9,no,no,no,no,no,no,no,no,no,no
1833,no,0,9,no,no,no,no,no,no,no,no,no,no
1834,no,0,9,no,no,no,no,no,no,no,no,no,no
1835,no,0,9,no,no,no,no,no,no,no,no,no,no
1836,no,0,9,no,no,no,no,no,no,no,no,no,no
1837,no,0,9,no,no,no,no,no,no,no,no,no,no
1838,no,0,9,no,no,no,no,no,no,no,no,no,no
1839,no,0,9,no,no,no,no,no,no,no,no,no,no
1840,no,0,9,no,no,no,no,no,no,no,no,no,no
1841,no,0,9,no,no,no,no,no,no,no,no,no,no
1842,no,0,9,no,no,no,no,no,no,no,no,no,no
1843,no,0,9,no,no,no,no,no,no,no,no,no,no
1844,no,0,9,no,no,no,no,no,no,no,no,no,no
1845,no,1,8,no,no,no,no,no,no,yes,no,no,no
1846,no,0,9,no,no,no,no,no,no,no,no,no,no
1847,no,0,9,no,no,no,no,no,no,no,no,no,no
1848,no,0,9,no,no,no,no,no,no,no,no,no,no
1849,no,0,9,no,no,no,no,no,no,no,no,no,no
1850,no,0,9,no,no,no,no,no,no,no,no,no,no
1851,no,0,9,no,no,no,no,no,no,no,no,no,no
1852,no,0,9,no,no,no,no,no,no,no,no,no,no
1853,no,0,9,no,no,no,no,no,no,no,no,no,no
1854,no,0,9,no,no,no,no,no,no,no,no,no,no
1855,no,0,9,no,no,no,no,no,no,no,no,no,no
1856,no,0,9,no,no,no,no,no,no,no,no,no,no
1857,no,0,9,no,no,no,no,no,no,no,no,no,no
1858,no,0,9,no,no,no,no,no,no,no,no,no,no
1859,no,0,9,no,no,no,no,no,no,no,no,no,no
1860,no,0,9,no,no,no,no,no,no,no,no,no,no
1861,no,0,9,no,no,no,no,no,no,no,no,no,no
1862,no,0,9,no,no,no,no,no,no,no,no,no,no
1863,no,1,8,no,no,no,no,no,yes,no,no,no,no
1864,no,0,9,no,no,no,no,no,no,no,no,no,no
1865,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
1866,no,0,9,no,no,no,no,no,no,no,no,no,no
1867,no,0,9,no,no,no,no,no,no,no,no,no,no
1868,no,0,9,no,no,no,no,no,no,no,no,no,no
1869,no,0,9,no,no,no,no,no,no,no,no,no,no
1870,no,0,9,no,no,no,no,no,no,no,no,no,no
1871,no,0,9,no,no,no,no,no,no,no,no,no,no
1872,no,0,9,no,no,no,no,no,no,no,no,no,no
1873,no,0,9,no,no,no,no,no,no,no,no,no,no
1874,no,0,9,no,no,no,no,no,no,no,no,no,no
1875,no,0,9,no,no,no,no,no,no,no,no,no,no
1876,no,0,9,no,no,no,no,no,no,no,no,no,no
1877,no,0,9,no,no,no,no,no,no,no,no,no,no
1878,yes,2,7,no,no,no,yes,no,no,no,yes,no,no
1879,no,0,9,no,no,no,no,no,no,no,no,no,no
1880,no,0,9,no,no,no,no,no,no,no,no,no,no
1881,no,0,9,no,no,no,no,no,no,no,no,no,no
1882,no,0,9,no,no,no,no,no,no,no,no,no,no
1883,yes,8,1,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
1884,no,0,9,no,no,no,no,no,no,no,no,no,no
1885,no,1,8,no,no,no,no,no,no,yes,no,no,no
1886,no,0,9,no,no,no,no,no,no,no,no,no,no
1887,no,0,9,no,no,no,no,no,no,no,no,no,no
1888,no,0,9,no,no,no,no,no,no,no,no,no,no
1889,no,0,9,no,no,no,no,no,no,no,no,no,no
1890,no,0,9,no,no,no,no,no,no,no,no,no,no
1891,no,0,9,no,no,no,no,no,no,no,no,no,no
1892,no,0,9,no,no,no,no,no,no,no,no,no,no
1893,no,0,9,no,no,no,no,no,no,no,no,no,no
1894,no,5,4,no,no,yes,no,yes,yes,yes,yes,no,yes
1895,no,0,9,no,no,no,no,no,no,no,no,no,no
1896,no,0,9,no,no,no,no,no,no,no,no,no,no
1897,no,0,9,no,no,no,no,no,no,no,no,no,no
1898,no,0,9,no,no,no,no,no,no,no,no,no,no
1899,no,0,9,no,no,no,no,no,no,no,no,no,no
1900,no,0,9,no,no,no,no,no,no,no,no,no,no
1901,no,0,9,no,no,no,no,no,no,no,no,no,no
1902,no,0,9,no,no,no,no,no,no,no,no,no,no
1903,no,0,9,no,no,no,no,no,no,no,no,no,no
1904,no,0,9,no,no,no,no,no,no,no,no,no,no
1905,no,0,9,no,no,no,no,no,no,no,no,no,no
1906,no,0,9,no,no,no,no,no,no,no,no,no,no
1907,no,0,9,no,no,no,no,no,no,no,no,no,no
1908,no,0,9,no,no,no,no,no,no,no,no,no,no
1909,no,0,9,no,no,no,no,no,no,no,no,no,no
1910,no,1,8,no,no,no,no,no,no,no,yes,no,no
1911,no,0,9,no,no,no,no,no,no,no,no,no,no
1912,no,0,9,no,no,no,no,no,no,no,no,no,no
1913,no,0,9,no,no,no,no,no,no,no,no,no,no
1914,no,0,9,no,no,no,no,no,no,no,no,no,no
1915,no,0,9,no,no,no,no,no,no,no,no,no,no
1916,yes,2,7,no,no,yes,no,no,no,no,no,yes,no
1917,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
1918,no,0,9,no,no,no,no,no,no,no,no,no,no
1919,no,0,9,no,no,no,no,no,no,no,no,no,no
1920,no,0,9,no,no,no,no,no,no,no,no,no,no
1921,no,0,9,no,no,no,no,no,no,no,no,no,no
1922,no,2,7,no,no,no,no,yes,yes,no,no,no,no
1923,no,0,9,no,no,no,no,no,no,no,no,no,no
1924,yes,6,3,yes,no,yes,no,yes,yes,yes,yes,no,yes
1925,no,0,9,no,no,no,no,no,no,no,no,no,no
1926,no,0,9,no,no,no,no,no,no,no,no,no,no
1927,no,0,9,no,no,no,no,no,no,no,no,no,no
1928,no,0,9,no,no,no,no,no,no,no,no,no,no
1929,no,0,9,no,no,no,no,no,no,no,no,no,no
1930,no,0,9,no,no,no,no,no,no,no,no,no,no
1931,no,0,9,no,no,no,no,no,no,no,no,no,no
1932,no,0,9,no,no,no,no,no,no,no,no,no,no
1933,no,0,9,no,no,no,no,no,no,no,no,no,no
1934,no,0,9,no,no,no,no,no,no,no,no,no,no
1935,no,0,9,no,no,no,no,no,no,no,no,no,no
1936,no,0,9,no,no,no,no,no,no,no,no,no,no
1937,no,0,9,no,no,no,no,no,no,no,no,no,no
1938,no,0,9,no,no,no,no,no,no,no,no,no,no
1939,no,0,9,no,no,no,no,no,no,no,no,no,no
1940,yes,5,4,no,yes,no,no,yes,yes,yes,yes,no,yes
1941,no,0,9,no,no,no,no,no,no,no,no,no,no
1942,no,0,9,no,no,no,no,no,no,no,no,no,no
1943,no,0,9,no,no,no,no,no,no,no,no,no,no
1944,no,0,9,no,no,no,no,no,no,no,no,no,no
1945,no,0,9,no,no,no,no,no,no,no,no,no,no
1946,no,0,9,no,no,no,no,no,no,no,no,no,no
1947,no,0,9,no,no,no,no,no,no,no,no,no,no
1948,no,0,9,no,no,no,no,no,no,no,no,no,no
1949,no,0,9,no,no,no,no,no,no,no,no,no,no
1950,no,0,9,no,no,no,no,no,no,no,no,no,no
1951,no,0,9,no,no,no,no,no,no,no,no,no,no
1952,no,0,9,no,no,no,no,no,no,no,no,no,no
1953,no,0,9,no,no,no,no,no,no,no,no,no,no
1954,no,0,9,no,no,no,no,no,no,no,no,no,no
1955,no,0,9,no,no,no,no,no,no,no,no,no,no
1956,no,0,9,no,no,no,no,no,no,no,no,no,no
1957,no,0,9,no,no,no,no,no,no,no,no,no,no
1958,no,0,9,no,no,no,no,no,no,no,no,no,no
1959,no,0,9,no,no,no,no,no,no,no,no,no,no
1960,no,0,9,no,no,no,no,no,no,no,no,no,no
1961,no,0,9,no,no,no,no,no,no,no,no,no,no
1962,no,0,9,no,no,no,no,no,no,no,no,no,no
1963,no,0,9,no,no,no,no,no,no,no,no,no,no
1964,no,0,9,no,no,no,no,no,no,no,no,no,no
1965,no,0,9,no,no,no,no,no,no,no,no,no,no
1966,no,0,9,no,no,no,no,no,no,no,no,no,no
1967,no,0,9,no,no,no,no,no,no,no,no,no,no
1968,no,1,8,no,no,no,no,no,no,yes,no,no,no
1969,no,0,9,no,no,no,no,no,no,no,no,no,no
1970,no,0,9,no,no,no,no,no,no,no,no,no,no
1971,no,0,9,no,no,no,no,no,no,no,no,no,no
1972,no,0,9,no,no,no,no,no,no,no,no,no,no
1973,no,0,9,no,no,no,no,no,no,no,no,no,no
1974,no,0,9,no,no,no,no,no,no,no,no,no,no
1975,no,0,9,no,no,no,no,no,no,no,no,no,no
1976,no,0,9,no,no,no,no,no,no,no,no,no,no
1977,no,0,9,no,no,no,no,no,no,no,no,no,no
1978,no,0,9,no,no,no,no,no,no,no,no,no,no
1979,no,0,9,no,no,no,no,no,no,no,no,no,no
1980,no,0,9,no,no,no,no,no,no,no,no,no,no
1981,no,0,9,no,no,no,no,no,no,no,no,no,no
1982,no,0,9,no,no,no,no,no,no,no,no,no,no
1983,no,0,9,no,no,no,no,no,no,no,no,no,no
1984,no,0,9,no,no,no,no,no,no,no,no,no,no
1985,no,0,9,no,no,no,no,no,no,no,no,no,no
1986,no,0,9,no,no,no,no,no,no,no,no,no,no
1987,no,0,9,no,no,no,no,no,no,no,no,no,no
1988,no,0,9,no,no,no,no,no,no,no,no,no,no
1989,no,0,9,no,no,no,no,no,no,no,no,no,no
1990,no,0,9,no,no,no,no,no,no,no,no,no,no
1991,no,0,9,no,no,no,no,no,no,no,no,no,no
1992,yes,8,1,yes,yes,yes,yes,yes,no,yes,yes,yes,yes
1993,no,0,9,no,no,no,no,no,no,no,no,no,no
1994,no,0,9,no,no,no,no,no,no,no,no,no,no
1995,no,0,9,no,no,no,no,no,no,no,no,no,no
1996,no,1,8,no,no,yes,no,no,no,no,no,no,no
1997,no,0,9,no,no,no,no,no,no,no,no,no,no
1998,no,0,9,no,no,no,no,no,no,no,no,no,no
1999,no,0,9,no,no,no,no,no,no,no,no,no,no
2000,no,0,9,no,no,no,no,no,no,no,no,no,no
2001,no,0,9,no,no,no,no,no,no,no,no,no,no
2002,no,0,9,no,no,no,no,no,no,no,no,no,no
2003,no,0,9,no,no,no,no,no,no,no,no,no,no
2004,no,0,9,no,no,no,no,no,no,no,no,no,no
2005,no,0,9,no,no,no,no,no,no,no,no,no,no
2006,no,0,9,no,no,no,no,no,no,no,no,no,no
2007,no,0,9,no,no,no,no,no,no,no,no,no,no
2008,no,0,9,no,no,no,no,no,no,no,no,no,no
2009,no,0,9,no,no,no,no,no,no,no,no,no,no
2010,no,0,9,no,no,no,no,no,no,no,no,no,no
2011,no,0,9,no,no,no,no,no,no,no,no,no,no
2012,no,0,9,no,no,no,no,no,no,no,no,no,no
2013,no,0,9,no,no,no,no,no,no,no,no,no,no
2014,no,0,9,no,no,no,no,no,no,no,no,no,no
2015,no,0,9,no,no,no,no,no,no,no,no,no,no
2016,no,0,9,no,no,no,no,no,no,no,no,no,no
2017,no,0,9,no,no,no,no,no,no,no,no,no,no
2018,no,0,9,no,no,no,no,no,no,no,no,no,no
2019,no,0,9,no,no,no,no,no,no,no,no,no,no
2020,no,1,8,no,no,no,no,no,no,no,yes,no,no
2021,no,0,9,no,no,no,no,no,no,no,no,no,no
2022,no,0,9,no,no,no,no,no,no,no,no,no,no
2023,no,0,9,no,no,no,no,no,no,no,no,no,no
2024,no,0,9,no,no,no,no,no,no,no,no,no,no
2025,no,0,9,no,no,no,no,no,no,no,no,no,no
2026,no,0,9,no,no,no,no,no,no,no,no,no,no
2027,no,0,9,no,no,no,no,no,no,no,no,no,no
2028,no,0,9,no,no,no,no,no,no,no,no,no,no
2029,no,0,9,no,no,no,no,no,no,no,no,no,no
2030,no,1,8,no,no,no,no,no,no,no,no,yes,no
2031,no,0,9,no,no,no,no,no,no,no,no,no,no
2032,no,1,8,no,yes,no,no,no,no,no,no,no,no
2033,no,0,9,no,no,no,no,no,no,no,no,no,no
2034,no,0,9,no,no,no,no,no,no,no,no,no,no
2035,no,0,9,no,no,no,no,no,no,no,no,no,no
2036,no,0,9,no,no,no,no,no,no,no,no,no,no
2037,no,0,9,no,no,no,no,no,no,no,no,no,no
2038,no,0,9,no,no,no,no,no,no,no,no,no,no
2039,no,0,9,no,no,no,no,no,no,no,no,no,no
2040,no,0,9,no,no,no,no,no,no,no,no,no,no
2041,no,0,9,no,no,no,no,no,no,no,no,no,no
2042,no,0,9,no,no,no,no,no,no,no,no,no,no
2043,no,0,9,no,no,no,no,no,no,no,no,no,no
2044,no,0,9,no,no,no,no,no,no,no,no,no,no
2045,no,0,9,no,no,no,no,no,no,no,no,no,no
2046,no,0,9,no,no,no,no,no,no,no,no,no,no
2047,no,0,9,no,no,no,no,no,no,no,no,no,no
2048,no,0,9,no,no,no,no,no,no,no,no,no,no
2049,no,0,9,no,no,no,no,no,no,no,no,no,no
2050,no,0,9,no,no,no,no,no,no,no,no,no,no
2051,no,0,9,no,no,no,no,no,no,no,no,no,no
2052,no,0,9,no,no,no,no,no,no,no,no,no,no
2053,no,0,9,no,no,no,no,no,no,no,no,no,no
2054,no,0,9,no,no,no,no,no,no,no,no,no,no
2055,no,0,9,no,no,no,no,no,no,no,no,no,no
2056,no,0,9,no,no,no,no,no,no,no,no,no,no
2057,no,0,9,no,no,no,no,no,no,no,no,no,no
2058,no,0,9,no,no,no,no,no,no,no,no,no,no
2059,no,0,9,no,no,no,no,no,no,no,no,no,no
2060,no,0,9,no,no,no,no,no,no,no,no,no,no
2061,no,0,9,no,no,no,no,no,no,no,no,no,no
2062,no,0,9,no,no,no,no,no,no,no,no,no,no
2063,no,0,9,no,no,no,no,no,no,no,no,no,no
2064,no,0,9,no,no,no,no,no,no,no,no,no,no
2065,no,0,9,no,no,no,no,no,no,no,no,no,no
2066,no,0,9,no,no,no,no,no,no,no,no,no,no
2067,no,0,9,no,no,no,no,no,no,no,no,no,no
2068,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
2069,no,0,9,no,no,no,no,no,no,no,no,no,no
2070,no,0,9,no,no,no,no,no,no,no,no,no,no
2071,no,0,9,no,no,no,no,no,no,no,no,no,no
2072,no,0,9,no,no,no,no,no,no,no,no,no,no
2073,no,0,9,no,no,no,no,no,no,no,no,no,no
2074,no,0,9,no,no,no,no,no,no,no,no,no,no
2075,no,0,9,no,no,no,no,no,no,no,no,no,no
2076,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
2077,no,0,9,no,no,no,no,no,no,no,no,no,no
2078,yes,0,9,no,no,no,no,no,no,no,no,no,no
2079,no,0,9,no,no,no,no,no,no,no,no,no,no
2080,no,0,9,no,no,no,no,no,no,no,no,no,no
2081,no,0,9,no,no,no,no,no,no,no,no,no,no
2082,no,0,9,no,no,no,no,no,no,no,no,no,no
2083,no,0,9,no,no,no,no,no,no,no,no,no,no
