,projectname,classification,commenttext,label,code,time,yes_vote,no_vote,svm_pred_0,svm_pred_0_proba,svm_pred_1,svm_pred_1_proba,svm_pred_2,svm_pred_2_proba,svm_pred_3,svm_pred_3_proba,svm_pred_4,svm_pred_4_proba,svm_pred_5,svm_pred_5_proba,svm_pred_6,svm_pred_6_proba,svm_pred_7,svm_pred_7_proba
931,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ propertiesChanged() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
932,jEdit-4.2,WITHOUT_CLASSIFICATION,"/*
			We jump through some hoops here to handle arbitrary cases like
			unset(""bsh.foo"");
		*/",no,undetermined,0,0,0,no,0.07694602517860838,no,0.009328563175290917,no,0.007647828910667156,no,0.006715022029810977,no,0.006009704394990682,no,0.005327640863686651,no,0.004975463969838665,no,0.004536857751300881
933,jEdit-4.2,WITHOUT_CLASSIFICATION,"// // Utility flag: have we noticed a CR while reading the last // data chunk?  If so, we will have to go back and normalise // CR/LF. //",no,undetermined,0,0,0,no,0.0018009736762176316,no,0.0014085521031859593,no,0.0012523024255287041,no,0.0010500040336676789,no,0.0009243044866582679,no,0.0007956401223154736,no,0.00071402805315534,no,0.0006324088731042882
934,jEdit-4.2,WITHOUT_CLASSIFICATION,// add the source file info and throw again,no,undetermined,0,0,0,no,0.005221349826403985,no,0.0048967726039029795,no,0.00401705707765461,no,0.0034469276422642247,no,0.0030240306989445256,no,0.002628336018749965,no,0.0023888161030863808,no,0.0021532910575046893
935,jEdit-4.2,WITHOUT_CLASSIFICATION,/* this ensures that the first line is always visible */,no,undetermined,0,0,0,no,0.0054282689137101344,no,0.005808003077180011,no,0.004447418007690314,no,0.0038253105646547,no,0.003349726641579266,no,0.002998818696759034,no,0.002607318662540333,no,0.0023550077116162044
936,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ addNotify() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
937,jEdit-4.2,WITHOUT_CLASSIFICATION,"/*  
					Don't auto-unwrap wrappers (preserve identity semantics)
					FALL THROUGH TO OBJECT OPERATIONS BELOW.
				*/",no,undetermined,0,0,0,no,0.02709088824158733,no,0.009345714566550591,no,0.007655329280138108,no,0.006694167970905647,no,0.0060039523468797575,no,0.005335219153934044,no,0.004970839911234768,no,0.004531543861691627
938,jEdit-4.2,WITHOUT_CLASSIFICATION,"// failsafe, set the Line as the origin of the error.",no,undetermined,0,0,0,no,0.00130430199244815,no,0.001077405909301758,no,0.0007723260033035558,no,0.0006491401667612088,no,0.0005831530620103455,no,0.0005104350449707986,no,0.0004465125025448301,no,0.0003920480516484095
939,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
940,jEdit-4.2,WITHOUT_CLASSIFICATION,// optimization for common case,no,undetermined,0,0,0,no,0.005130138789945742,no,0.003996891098460343,no,0.003214369821784513,no,0.002775478914067811,no,0.0024657738406829396,no,0.002133678423274894,no,0.001963848462989437,no,0.0017661280778498239
941,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
942,jEdit-4.2,WITHOUT_CLASSIFICATION,// end source and eval,no,undetermined,0,0,0,no,0.0036336379169143863,no,0.00598467429792705,no,0.004525813296022637,no,0.003934528343407773,no,0.003455278452758253,no,0.003011268148780427,no,0.0027468539064876463,no,0.0024804414027815892
943,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
944,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
945,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
946,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ isVisible() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
947,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
948,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getToolTipLocation() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
949,jEdit-4.2,WITHOUT_CLASSIFICATION,// this notifies each display manager editing this // buffer of the screen line count change,no,undetermined,0,0,0,no,0.00665518007065581,no,0.006923102044106106,no,0.005371457990992472,no,0.004549885807683678,no,0.0040438197004966855,no,0.0036123590040947106,no,0.00335380687469979,no,0.0030386128972021364
950,jEdit-4.2,WITHOUT_CLASSIFICATION,// end primary set and get methods,no,undetermined,0,0,0,no,0.00409577184365761,no,0.009327631267539166,no,0.007282821980760696,no,0.006588773490110335,no,0.005895505588921427,no,0.005214303414734176,no,0.004881543932416433,no,0.0044502975447658875
951,jEdit-4.2,WITHOUT_CLASSIFICATION,"// No, it is not.",no,undetermined,0,0,0,no,0.0015951565487812057,no,0.0015131832961255752,no,0.0012472372931684821,no,0.0010449592101335183,no,0.0008653074220253012,no,0.0007532623531207171,no,0.0006447158073251733,no,0.0005695404512044432
952,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getEnterAddsToHistory() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
953,jEdit-4.2,WITHOUT_CLASSIFICATION,// Careful here: // else fall through to override and install the new typed version,no,undetermined,0,0,0,no,0.01573961442177984,no,0.009319240157792678,no,0.007651183483719077,no,0.00669550093551467,no,0.006005800899718448,no,0.005331255224055694,no,0.004967423345628335,no,0.004528037978541435
954,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getToolTipText() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
955,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getAfterCaretTextArea() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
956,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
957,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ removeExtendedAttributes() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
958,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getToolTipText() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
959,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ ScrollLineCount class,no,undetermined,0,0,0,no,0.00036618888212522355,no,0.009334083614756631,no,0.007646492919882009,no,0.00669285519277777,no,0.00600175930521408,no,0.005320990696081028,no,0.004968738721074693,no,0.004531587412171287
960,jEdit-4.2,WITHOUT_CLASSIFICATION,"// Default is c:\windows under win98, $HOME under Unix",no,undetermined,0,0,0,no,0.014595617852008027,no,0.009344863097805583,no,0.00764490970021634,no,0.006699268485637306,no,0.006013798884707675,no,0.005334750437614618,no,0.004967502547244045,no,0.004533479910354366
961,jEdit-4.2,WITHOUT_CLASSIFICATION,// write 8-bit,no,undetermined,0,0,0,no,0.0038083554126599885,no,0.0037048399879318072,no,0.003043989330179821,no,0.0025191875190438053,no,0.0022482617321901207,no,0.0019567266959704403,no,0.0017892068482592304,no,0.0016040743455584116
962,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ MemoryStatus constructor,no,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
963,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
964,jEdit-4.2,WITHOUT_CLASSIFICATION,"//Font font = UIManager.getFont(""Label.font"");",no,undetermined,0,0,0,no,0.004996268677849249,no,0.004544639024701756,no,0.0037118744137963067,no,0.00322566654822321,no,0.0028592834832955583,no,0.002505432929433315,no,0.0022956411471141973,no,0.002069224300413127
965,jEdit-4.2,WITHOUT_CLASSIFICATION,"/*
this originally handled postfix array dimensions...

void VariableDeclaratorId() #VariableDeclaratorId :
{ Token t; }
{
  t=<IDENTIFIER> { jjtThis.name = t.image; }
  ( ""["" ""]"" { jjtThis.addUndefinedDimension(); } )*
}
*/",no,undetermined,0,0,0,no,0.006795664789909393,no,0.005038882105088138,no,0.003887025942985419,no,0.003256961928486968,no,0.0029115742668559684,no,0.002564308275443287,no,0.002345409194335857,no,0.002114338079381574
966,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setSelectAllOnFocus() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
967,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
968,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ HistoryTextField constructor,no,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
969,jEdit-4.2,WITHOUT_CLASSIFICATION,// If this is a unary increment of decrement (either pre or postfix) // then we need an LHS to which to assign the result.  Otherwise // just do the unary operation for the value.,no,undetermined,0,0,0,no,0.011787548571128579,no,0.008934277129718808,no,0.007283714093495983,no,0.006337807878772363,no,0.0056589286083851,no,0.0049695884545759884,no,0.004546625820120872,no,0.004142076349089831
970,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
971,jEdit-4.2,WITHOUT_CLASSIFICATION,// adds the instruction to the bytecode of the method,no,undetermined,0,0,0,no,0.0027887314658726287,no,0.0012040447558300407,no,0.0009673206468543347,no,0.0008238590918827616,no,0.0007176440228590663,no,0.0006192020502740998,no,0.0005509998994586224,no,0.00048599246487120287
972,jEdit-4.2,WITHOUT_CLASSIFICATION,// End ConsoleInterface,no,undetermined,0,0,0,no,0.009703100323854205,no,0.009329887493321063,no,0.007641868461433648,no,0.006701254231681327,no,0.006002622459146549,no,0.00532430061658818,no,0.004970806006621501,no,0.004528620257757321
973,jEdit-4.2,WITHOUT_CLASSIFICATION,"/*
             * Recompute the tables based on the accumulated frequencies.
             */",no,undetermined,0,0,0,no,0.006187033942870524,no,0.00513428496453761,no,0.004215345879353378,no,0.003641316737991862,no,0.003211689859675887,no,0.0028154080119785745,no,0.0026281795429621882,no,0.002373550647862371
974,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ HistoryTextField constructor,no,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
975,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ newView() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
976,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
977,jEdit-4.2,WITHOUT_CLASSIFICATION,"/*
	Note: this class is final because we may test == Primitive.class in places.
	If we need to change that search for those tests.
*/",no,undetermined,0,0,0,no,0.01871966855894114,no,0.009332434726726095,no,0.007653550503539125,no,0.006707834556498263,no,0.006005961536274067,no,0.005339958139024637,no,0.0049821490450603625,no,0.004529087822662351
978,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getTime() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
979,jEdit-4.2,WITHOUT_CLASSIFICATION,// show 'close' item if at least one selected // file is currently open,no,undetermined,0,0,0,no,0.003607076561648438,no,0.003190654944510803,no,0.002629561844597558,no,0.0022640453844616467,no,0.002019004470665832,no,0.0017544985005854467,no,0.0015963157836642791,no,0.0014306620028169403
980,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setEnterAddsToHistory() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
981,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
982,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getSelectAllOnFocus() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
983,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ doTypeSelect() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
984,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ HistoryTextField constructor,no,undetermined,0,0,0,no,0.006758775633076752,no,0.00932467537970079,no,0.007646878606234063,no,0.006719788504306582,no,0.006026122882225733,no,0.005323421970827596,no,0.004959612163565521,no,0.004531320874748791
985,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ splitVertically() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
986,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ getInstantPopups() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
987,jEdit-4.2,WITHOUT_CLASSIFICATION,//}}},no,undetermined,0,0,0,no,0.009586109328967357,no,0.009326558098133696,no,0.007644742622886458,no,0.006699344350590266,no,0.006005118744861479,no,0.005327470001760893,no,0.0049666370917517905,no,0.004530909238712086
988,jEdit-4.2,WITHOUT_CLASSIFICATION,//{{{ setInstantPopups() method,no,undetermined,0,0,0,no,0.0065982180587316535,no,0.0035946124096876233,no,0.0025683101108396186,no,0.002191115435553804,no,0.0019351012896379018,no,0.001526226624591756,no,0.0013924932491454958,no,0.0012451358218778616
